ID,Name,Type,Longitude ,Latitude ,Evacuation_Centers
6413,Athurugiriya bus station,bus_stop,79.9893844,6.8773468,
6414,Bank of Ceylon,bank,79.9891379,6.8775952,
6415,IOC,fuel,79.9888782,6.8777591,
6416,Sampath Bank,bank,79.9885105,6.8780083,
6417,Ganewatte Purana Viharaya,place_of_worship,79.9594175,6.8800549,Yes
6418,Perigrine,bakery,79.9599484,6.8803639,
6419,Capta,beauty,79.9643595,6.8913219,
6420,Susilaramaya,place_of_worship,79.9586975,6.8981223,Yes
6421,Dialog arcade,mobile_phone,79.9549023,6.9041633,
6422,Supul Collection,clothes,79.9559728,6.9040259,
6423,Salmal Uyana,bus_stop,79.9518818,6.9226373,
6424,Sri Sudarshanaramaya,place_of_worship,79.9653417,6.7861738,Yes
6425,St Joseph's Church,place_of_worship,80.16192,6.9412175,Yes
6426,Automobile Association of Ceylon,car_repair,79.8480774,6.9217459,
6427, ,mini_roundabout,81.6721935,7.74241,
6428, ,mini_roundabout,81.6710737,7.7426474,
6429, ,mini_roundabout,81.6728026,7.7429674,
6430,alcohol,alcohol,79.8422509,7.24231,
6431,Isabella,guest_house,79.9801777,6.4529816,
6432,Pahalage,guest_house,79.9798895,6.4518987,
6433,Rajagiriya Mosque,place_of_worship,79.895566,6.9068186,Yes
6434,Nimalawa,bus_stop,80.4359263,6.0513395,
6435,Nimalawa,bus_stop,80.4341216,6.0516375,
6436,නිමලව කණිෂ්ඨ විද්,school,80.4486463,6.0489375,Yes
6437,තෙපුදෙණිය ශ්‍රී බ,place_of_worship,80.4590103,6.0507934,Yes
6438,Keells Super,supermarket,79.891174,6.8967472,
6439,Seylan Bank,bank,80.0277113,7.0331718,
6440,St.Anthony's Church,place_of_worship,80.0279205,7.0312871,Yes
6441,Weliweriya,post_office,80.0281619,7.0331505,
6442,Weliweriya,bus_station,80.0282477,7.0327193,
6443,HNB,bank,80.0284945,7.0321123,
6444,People's Bank,bank,80.0285913,7.0319153,
6445,Weliveriya Fair Ground,marketplace,80.0283443,7.0324957,Yes
6446,Madduma Bandara Jr School,school,80.0290202,7.0310582,Yes
6447,Regent Int. School,school,80.012589,7.0756399,Yes
6448,Kirillawala,bus_station,79.9906539,7.0345428,
6449,Sri Wijayawardena Maha Viharaya,place_of_worship,79.9908229,7.0358658,Yes
6450,Mamaduwa Hospital,hospital,80.5356037,8.8007185,Yes
6451,The Mansion,hotel,80.5703616,7.3361045,
6452,Udapussellawa Goverment Hospital,hospital,80.8874421,6.9961733,Yes
6453,Expo Pavilion,guest_house,80.0274315,9.6600693,
6454,St Bridgets Convent,school,79.8643375,6.9103643,Yes
6455,Diyawanna Purana Temple,place_of_worship,79.8892842,6.8847245,Yes
6456,IOC,fuel,80.5086582,8.7503213,
6457,Nakar Thukkai Amman Temple,place_of_worship,80.5139958,8.7631386,Yes
6458,Poonthoddam School,school,80.5053805,8.7703782,Yes
6459,Poonthoddam,police,80.5087548,8.7685491,
6460,Gallen Raja Maha Viharaya,archaeological_s,80.5744421,8.790312,
6461,Nagas Junction,bus_stop,79.9591475,6.8161815,
6462,Nagas Junction,bus_stop,79.9591666,6.8164021,
6463,Abdulla Filling Station,fuel,80.5004238,8.7558247,
6464,Vavuniya Market,marketplace,80.4998445,8.755284,Yes
6465,Market,supermarket,80.5010193,8.7561535,
6466,CPC,fuel,80.4977684,8.7620491,
6467,IOC,fuel,80.4982083,8.76145,
6468,Commercial Bank,bank,80.5007135,8.7579879,
6469,St. Anthony's Girls School,school,80.5036103,8.7522937,Yes
6470,Church of the Holy Spirit,place_of_worship,80.5004989,8.7588203,Yes
6471,Vavuniya Fair,marketplace,80.5010401,8.7569765,Yes
6472, ,mini_roundabout,81.6684268,7.7418105,
6473,Buddhist Temple,place_of_worship,80.4955046,8.7480945,Yes
6474,Abisha Hospital,hospital,80.4940509,8.7483331,Yes
6475,Cargills,supermarket,80.4978167,8.7522672,
6476,Vavuniya Muslim Maha Vidyalaya,school,80.4824906,8.76347,Yes
6477,Jummah Mosque,place_of_worship,80.4822867,8.7641698,Yes
6478,Aluthnuwara Pilgrim's Car Park,parking,80.485196,7.2289217,
6479,Aluthnuwara Dedimunda Devalaya,archaeological_s,80.4852174,7.2280489,
6480, ,swimming_pool,79.9799026,6.4517444,
6481,Temple,place_of_worship,79.9942068,6.4400887,Yes
6482, ,kiosk,79.9799163,6.4522585,
6483,Hilriya Mosque Molliyamala,place_of_worship,79.9785165,6.4692487,Yes
6484,Tsunami monument,monument,79.9827863,6.4774738,
6485,Jummah Mosque,place_of_worship,79.9854036,6.4764989,Yes
6486, ,bus_stop,79.9837833,6.4745694,
6487, ,survey_point,79.9683498,6.4632799,
6488,place_of_worship,place_of_worship,79.9862887,6.4556732,Yes
6489,place_of_worship,place_of_worship,79.9848427,6.4554815,Yes
6490,Sapugoda Rajamaha Viharaya,place_of_worship,79.983269,6.4687693,Yes
6491,place_of_worship,place_of_worship,80.2153589,6.0269215,Yes
6492,Kalpitiya Police,police,79.7647287,8.2350391,
6493,Little Bridge,restaurant,79.9130924,6.9027099,
6494,Ranoma Jwellers,jewelry,79.9184958,6.9019658,
6495,crossing,crossing,81.6986689,7.7181994,
6496,crossing,crossing,81.6992256,7.7182223,
6497,Hungama Bus stop,bus_stop,80.9324926,6.1101846,
6498,BodhiMalu Viaharaya (Temple),place_of_worship,80.424607,5.974736,Yes
6499,Weligama Municipal Council,townhall,80.4234878,5.9736875,
6500,SOS College,school,79.9500434,6.7825033,Yes
6501,Weligama Railway Station,station,80.4294065,5.9755254,
6502,Anandarama Temple,place_of_worship,79.8994074,6.791603,Yes
6503,Vavuniya Public Library,library,80.4973983,8.7586453,
6504,Mahanama Central College,school,81.3484739,6.8764134,Yes
6505,Monaragala Bus Stand,bus_station,81.3519393,6.8717933,
6506,Monaragala Market,marketplace,81.3518079,6.8727892,Yes
6507,Royal College,school,81.3389575,6.860188,Yes
6508,UCSC Canteen,cafe,79.861562,6.9021847,
6509,Food Waves,restaurant,79.8895561,6.8788306,
6510,Damro,furniture,79.909837,6.857031,
6511,255,bus_stop,79.900953,6.79493,
6512, ,bus_stop,79.888261,6.796616,
6513,St Bridget Convent,school,79.8645704,6.9095387,Yes
6514,Buddha Statue,place_of_worship,79.8707762,6.9116114,Yes
6515,Jeyachandran,clothes,79.8625958,6.868657,
6516,"Peoples Bank\, Wellawatte",bank,79.8602757,6.8773302,
6517,"Hong Kong Bank\, Wellawatte",bank,79.8600155,6.8780731,
6518,NOLIMIT,clothes,79.8603508,6.8768162,
6519,place_of_worship,place_of_worship,79.8630786,6.8748617,Yes
6520,Methodist Church,place_of_worship,79.8615229,6.8714771,Yes
6521,Ramakrishna Mission,place_of_worship,79.861024,6.8657304,Yes
6522,CHURCH,place_of_worship,79.8623008,6.8713226,Yes
6523,CHURCH,place_of_worship,79.8628801,6.8728192,Yes
6524,TEMPLE,place_of_worship,79.8647603,6.87745,Yes
6525,THAMIL SANGAM,library,79.8657635,6.87271,
6526,Chennai Restaurant,restaurant,79.8627487,6.872007,
6527,"Market \, Wellawatte",marketplace,79.861531,6.8744675,Yes
6528,RANJANAS,clothes,79.8591143,6.8811088,
6529,Manika Vinayagar Temple,place_of_worship,79.8591894,6.8830128,Yes
6530,Kathiresan Temple,place_of_worship,79.8590392,6.8835081,Yes
6531,Royal Bakery,bakery,79.8615873,6.8722387,
6532,Buddha Statue,place_of_worship,79.8706761,6.9119312,Yes
6533,Little Asia,clothes,79.8618701,6.8726097,
6534,Seylan Bank,bank,79.8598343,6.8787158,
6535,Wijayamangalarama Temple,place_of_worship,79.8858301,6.8642006,Yes
6536,Museaus College,school,79.8687054,6.9147478,Yes
6537,Peter De Abrew Memorial Auditorium and Sports Co,theatre,79.8682019,6.9133799,
6538,Water Villa,hotel,79.9459397,6.8598128,
6539,Havi Restaurant & Bar,bar,79.9451868,6.8576247,
6540,Devadhara Temple,place_of_worship,79.9483525,6.8569092,Yes
6541,Gala Uda Temple,place_of_worship,79.948213,6.8604617,Yes
6542,Cargills,supermarket,79.9443721,6.8585816,
6543,Sri Dhamminda Temple,place_of_worship,79.9465554,6.8534633,Yes
6544,Closenberg Hotel,hotel,80.2351112,6.031561,
6545,Samples,clothes,80.2347469,6.0341032,
6546, ,convenience,79.8881951,6.9337708,
6547, ,convenience,79.8897615,6.9372106,
6548, ,restaurant,79.8906468,6.9325695,
6549,Sampath Hardware,doityourself,79.893683,6.9321409,
6550,Yasaisuru Hardware,doityourself,79.8929615,6.9328092,
6551,Chandras Hardware,doityourself,79.8925484,6.9325297,
6552, ,laundry,79.891438,6.9324071,
6553,CO-OP,supermarket,79.8905019,6.9327294,
6554,Heritance Ahungalla,hotel,80.0318885,6.3115089,
6555,Ingiriya,post_office,80.1737274,6.7437323,
6556,Gamini Central College,school,80.1729771,6.7441202,Yes
6557,Sri Sumanajothi College,school,80.174066,6.7429242,Yes
6558,Ingiriya,police,80.1751094,6.7436487,
6559,Ingiriya Market,supermarket,80.1756137,6.7441095,
6560,NSB,bank,80.1742887,6.7439417,
6561,HNB,bank,80.1748331,6.743955,
6562,Ingiriya District Hospital,hospital,80.1621061,6.7414139,Yes
6563,Ingiriya,bus_station,80.1754635,6.744272,
6564,Sudharmaramaya,place_of_worship,79.8971883,6.7910765,Yes
6565,Vijaya Buddhist Center,place_of_worship,79.9004238,6.7941324,Yes
6566,place_of_worship,place_of_worship,79.9032207,6.7925591,Yes
6567,HK computer solutions (PVT)Ltd.,computer,80.3908708,6.6990011,
6568,Ananda Miners (Pvt) Ltd,yes,80.0259364,6.7233701,
6569,Kanthasamy Hindu Temple,place_of_worship,80.4086049,9.400128,Yes
6570,Sampath Bank,bank,80.3616196,7.48849,
6571,Medagodalanda Viharaya,place_of_worship,80.0011603,6.8647187,Yes
6572,Nilwala Training College,university,80.5289811,6.0906027,
6573,Sri Nimalaramaya,place_of_worship,80.5283222,6.0985854,Yes
6574,Gulkadawala Forest Lodge,guest_house,80.6924323,8.0314735,
6575,Galkadawala Temple,place_of_worship,80.6896354,8.0285626,Yes
6576,Tzu-Chi School,school,81.1348547,6.1606682,Yes
6577,Nation Trust Bank,bank,79.9561253,6.9020273,
6578,Perera & Sons,restaurant,79.9720526,6.9148885,
6579,Martin's Lodge,guest_house,80.4136751,6.451142,
6580,traffic_signals,traffic_signals,79.8636827,6.9287075,
6581,NTB - Borella,bank,79.8777357,6.9124352,
6582, ,car_wash,79.9133457,6.862424,
6583,Mr. Chiko Texas,restaurant,79.8938362,6.8759641,
6584,Jubilee Post,fuel,79.9008691,6.8763144,
6585,Hatton National Bank,bank,79.9006064,6.8770069,
6586,Duwa Temple,place_of_worship,79.9440439,6.8366641,Yes
6587,International French School of Colombo,school,79.8656053,6.8945318,Yes
6588,Cradroks A& T,computer,80.5420165,5.9491533,
6589,Bank of Ceylon,bank,79.9858806,6.934444,
6590, ,kiosk,79.9850203,6.4556486,
6591,Bread Talk,cafe,79.8646097,6.9180439,
6592,Eramudugaha Junction,bus_stop,80.2473539,6.0219427,
6593,Bodurukkarama Viharaya,place_of_worship,80.2490708,6.0225059,Yes
6594,Yatagala Raja Maha Viharaya,place_of_worship,80.2610505,6.0250013,Yes
6595,Yatagala Maha Vidyalaya,school,80.2613797,6.0224566,Yes
6596,Meegaha,bus_stop,80.261141,6.0202289,
6597,Maligakanda Raja Maha Viharaya,place_of_worship,80.2724161,6.0192228,Yes
6598,Polduwa Temple,place_of_worship,80.2681996,6.0190415,Yes
6599,Water Tank,water_tower,80.2721693,6.0198523,
6600,Shariputhra Maha Vidyalaya,school,80.2773994,6.0162244,Yes
6601,Sri Dhammaramaya,place_of_worship,80.287672,6.0111834,Yes
6602,Pelassa School,school,80.342188,6.0089335,Yes
6603,Villa Mayurana,hotel,80.3416057,6.0076619,
6604,St.Mary's statue,place_of_worship,81.6570455,7.7470412,Yes
6605,Sampath Bank,bank,80.005338,6.8420538,
6606,Dr.Neville Fernando Teaching Hospital,hospital,79.9625461,6.9245363,Yes
6607,place_of_worship,place_of_worship,79.9596474,6.6019753,Yes
6608,Petco Lanka Car Audio (Pvt)Ltd,car_parts,79.8770428,6.8858146,
6609,level_crossing,level_crossing,79.902885,6.8693511,
6610,Ragama Railway Station;Ragama Junction,station,79.9214244,7.0294267,
6611,Leesons Hospital,hospital,79.9220455,7.0316559,Yes
6612,Son Restaurant,restaurant,79.9222482,7.0315012,
6613,Commercial Bank ATM,bank,79.9215092,7.0301683,
6614,Mindu Dhahampasala,place_of_worship,79.9278713,7.0365081,Yes
6615,level_crossing,level_crossing,81.6019231,7.7873428,
6616,traffic_signals,traffic_signals,79.9549818,6.9040779,
6617,Supun Arcade,supermarket,79.8605406,6.8760683,
6618,Wellawatte Market,supermarket,79.8612359,6.8740809,
6619,Hiripitiya Temple,place_of_worship,79.9801567,6.8325846,Yes
6620,CBL Knowledge Center,yes,79.9841136,6.8371025,
6621,WP/HO Batawala Junior School,school,80.0536198,6.8813611,Yes
6622,KFC,restaurant,79.967283,6.8401641,
6623,Sub Post Office - Veravil (உப அஞ்ச,post_office,80.0792804,9.3493955,
6624,Church (சர்ச்சு),place_of_worship,80.0708066,9.3562976,Yes
6625,Mobole Jumma Masjid,place_of_worship,79.8972043,7.006067,Yes
6626,General Photo Company,"copyshop\, photo_",79.8639129,6.8903061,
6627,Sun Lanka Auto Traders,car_parts,79.8766908,6.8889682,
6628,Taprospa Beach Resort,hotel,79.9780846,6.4541168,
6629,Cinnamon Bey,hotel,79.9784634,6.4527782,
6630,Sabaragamuwa Provincial Council,public_building,80.3805555,6.7102309,
6631,"\API\"" Buddha Shrine""",place_of_worship,79.9401929,6.8567292,Yes
6632,Ocean View Tourist Guesthouse,hotel,79.8409782,7.2274181,
6633,Cargills,supermarket,79.9720232,6.9147156,
6634,level_crossing,level_crossing,80.5986506,7.2143147,
6635,ISM Logo,monument,80.9589389,6.8148211,
6636, ,motorway_junctio,80.9503399,6.8111704,
6637, ,post_office,80.9570263,6.8072805,
6638, ,living_street,81.3043378,8.3170704,
6639, ,living_street,81.3020146,8.3216785,
6640,Institute of Surveying and Mapping,government,80.9575237,6.819582,
6641,Tamil School,school,80.9933311,6.8324135,Yes
6642, ,post_office,80.9889155,6.8310692,
6643,Kolvin Building,supermarket,80.9885514,6.8305705,
6644,Singhegiri Building,supermarket,80.9889967,6.8302909,
6645,Bandarawela Hotel,hotel,80.9890315,6.8316771,
6646,Isipathanaramaya,place_of_worship,80.0616135,6.7087274,Yes
6647,Senanayaka Handiya,bus_stop,80.8938638,6.9330233,
6648,District Hospitel Uva-Paranagama,hospital,80.8904325,6.9381972,Yes
6649, ,pharmacy,80.8896964,6.9383107,
6650, ,doctors,80.8890674,6.9384752,
6651, ,pharmacy,80.8885249,6.938711,
6652,Statue of Lord Buddha,place_of_worship,79.8965911,6.8790915,Yes
6653,Hiruni Take-Away,restaurant,79.8989327,6.8751794,
6654,J.V.C.I Net,yes,79.8992938,6.8752719,
6655,Pasta Hut,restaurant,79.8992393,6.8754928,
6656,"Jayamangala Mawatha\, Bus Stop",bus_stop,79.8991848,6.8753711,
6657,Bandarawela Main Libraray,library,80.9868175,6.8326212,
6658,Bandarawela Town Hall,townhall,80.987197,6.8321215,
6659,St Joseph college bandarawela,college,80.994566,6.8289773,Yes
6660, ,fuel,80.9963868,6.8299407,
6661, ,turning_circle,79.7907327,9.5997404,
6662, ,turning_circle,79.7910363,9.5993697,
6663, ,turning_circle,79.7913253,9.5990169,
6664, ,turning_circle,79.7919047,9.5983096,
6665, ,turning_circle,79.7921979,9.5979517,
6666,Dinu's Resort,guest_house,80.4545522,5.9441298,
6667,Dinus Resort & Restaurant,guest_house,80.454552,5.94413,
6668,Vaikaiththaravai Pilliar Temple,place_of_worship,80.0883201,9.7246901,Yes
6669,Neervely Kandasamy Kovil,place_of_worship,80.0796304,9.7170386,Yes
6670,Neervely Arasakesari Pillaiyar Temple,place_of_worship,80.0768284,9.7236227,Yes
6671,Sunny's Beach,guest_house,80.104583,6.127612,
6672,crossing,crossing,80.4303582,7.621035,
6673,Arankale Arahantha Monastry,place_of_worship,80.4188735,7.6390894,Yes
6674,capital,supermarket,79.9649898,6.5896395,
6675,The Change villa,guest_house,80.6161183,7.2657228,
6676,Lagoon Paradise Beach Resort,hotel,80.8167078,6.0424877,
6677,Big Crocodile bar,restaurant,80.8170166,6.0412235,
6678,Summer Side Residence,guest_house,79.8450931,7.2482664,
6679,Sri Lanka Institute of Development Administratio,school,79.8717248,6.899209,Yes
6680,Mother of Sorrows church,place_of_worship,79.9075585,6.7234531,Yes
6681,Highland International School,school,79.9299547,6.8443675,Yes
6682,Odent Dental Surgeory,hospital,79.9308043,6.8449276,Yes
6683,NIE,school,79.9313847,6.844618,Yes
6684,Royal Bakery,bakery,79.9365686,6.9563728,
6685,Nations Trust,bank,79.9178683,6.8525427,
6686,Venura Hardware,hardware,80.1767012,7.334211,
6687,Boyawalana Gas Station,fuel,80.1760746,7.3351246,
6688,Peoples Bank,bank,80.1762005,7.3349975,
6689,Electronicecircuits.com,electronics,80.1766676,7.3341407,
6690,Boyawalana Town Hall,townhall,80.1773002,7.3345028,
6691,Boyawalana Public Library,library,80.1773596,7.334691,
6692,"Public Market\, Boyawalana",supermarket,80.1770867,7.3342446,
6693,"Public Fair\, Boyawalana",marketplace,80.177274,7.3340841,Yes
6694,Kannakai Amman Kovil,place_of_worship,79.9509225,9.7444407,Yes
6695,Kasi Visvanathar Sametha Visaladchi Thevasthanam,place_of_worship,79.9541106,9.7473651,Yes
6696,Sinakathirkama Thevasthanam,place_of_worship,79.9534154,9.7470437,Yes
6697,Sinthupuram Pre School,school,79.9533595,9.7476345,Yes
6698,Muthumari Amman Thevasthanam,place_of_worship,79.9542835,9.7476006,Yes
6699,Kathiresan Kovil,place_of_worship,81.0587845,6.9886467,Yes
6700,Galdeniya Raja Maha Viharaya,place_of_worship,80.163201,7.3138808,Yes
6701,Thalwaththa Hospital,hospital,80.1857597,7.2918223,Yes
6702,Co-Op City,supermarket,80.1765288,7.3343414,
6703,Public Dispensary,hospital,80.1779798,7.3372132,Yes
6704,Kurundugolla Bhikshuni Aramaya,place_of_worship,80.4353531,7.6605903,Yes
6705,ShiroHana,florist,79.8795094,6.9113786,
6706,SEAL's Adventures,sports,79.8771266,6.8880507,
6707,Petco Lanka (Pvt)Ltd,hifi,79.8546026,6.8966859,
6708,Rajagiriya Public Library,library,79.8961736,6.9085605,
6709,Fuel Station,fuel,80.0340011,6.8518372,
6710,Little Lion Franchise,cafe,80.0315545,6.851313,
6711,Lanka Sathosa,supermarket,80.0265187,6.8515196,
6712,Pasco,cafe,80.0409338,6.852813,
6713,Maligawila Temple,place_of_worship,81.3542281,6.7246199,Yes
6714, ,tyres,80.3061764,6.0364641,
6715, ,rest_area,80.3156056,6.05901,
6716,Peoples Bank,bank,81.3063672,6.7523594,
6717,Korathota Purana Rajamaha Viharaya,place_of_worship,80.0015134,6.9147694,Yes
6718, ,turning_loop,80.0503145,6.8744675,
6719, ,ferry_terminal,79.7285504,9.1074243,
6720,Kandy Holiday Home,hotel,80.6538674,7.2978688,
6721,Super K,supermarket,79.916187,6.9153103,
6722,Long Beach Resort,hotel,80.3192511,5.9907949,
6723, ,yes,80.0533094,6.8814779,
6724, ,hardware,80.0532904,6.8815863,
6725, ,yes,80.053273,6.8816382,
6726, ,yes,80.053254,6.8817231,
6727,Neluwa DS Division,government,80.3601966,6.3791744,
6728,Yala,hotel,81.3961571,6.2508462,
6729,Nigrodharama purana viharaya,place_of_worship,79.9709747,6.8555544,Yes
6730,Commercial Bank,atm,79.9595901,6.8803167,
6731,Prince Hotel,hotel,79.9452443,6.7927404,
6732, ,taxi,79.8947878,6.9101754,
6733,Sri Gnanawasa Thripitaka Vidyayathanaya,place_of_worship,79.8931076,6.909683,Yes
6734,Rajagiriya Bus Stop,bus_stop,79.8945632,6.910249,
6735,Rajagiriya Bus Stop,bus_stop,79.8945203,6.9100839,
6736,Hatton National Bank,bank,79.8764807,6.8805035,
6737,Perera & Sons,cafe,79.8744476,6.8787833,
6738,Alpine Hut Aurora,alpine_hut,80.4115751,8.3375169,
6739,Cargils Food City,supermarket,80.4485899,7.2534035,
6740,Hatton National Bank,bank,80.4484289,7.2535632,
6741,Perera & Sons,bakery,80.343929,7.5063865,
6742,place_of_worship,place_of_worship,79.896111,6.9095693,Yes
6743,Lunawa Aryuweda Hospital,hospital,79.8779172,6.783685,Yes
6744,DZine TeK,company,79.8785341,6.7824465,
6745,LaaBeach Restaurant,restaurant,79.8772359,6.7809097,
6746,Blue Horizone,hotel,79.8782149,6.778398,
6747,Sanrich,hotel,79.8779226,6.7791651,
6748,Simawa Temple,place_of_worship,81.061641,6.9757398,Yes
6749,Nest Line,hotel,81.0654544,6.9706955,
6750,Suduwella Methodhist Church,place_of_worship,79.8826839,6.7782265,Yes
6751,crossing,crossing,80.0923647,7.0174211,
6752,Sinharagma Fuel Station,fuel,80.257849,8.2827878,
6753,Kalyana Pradeepa Pirivena Delgoda,place_of_worship,80.016114,6.9896,Yes
6754,place_of_worship,place_of_worship,79.8783744,6.9441894,Yes
